"A001","AA","long description","Australian Communications and Media Authority"
"A001","AA","code and description","A001 - ACMA"
"A001","AA","description","ACMA"
"A002","AA","long description","Attorney-General’s Department"
"A002","AA","code and description","A002 - AGD"
"A002","AA","description","AGD"
"A003","AA","long description","Australian Trade and Investment Commission"
"A003","AA","code and description","A003 - Austrade"
"A003","AA","description","Austrade"
"A004","AA","long description","Department of Agriculture, Water and the Environment"
"A004","AA","code and description","A004 - DAWE"
"A004","AA","description","DAWE"
"A005","AA","long description","Department of Defence"
"A005","AA","code and description","A005 - Defence"
"A005","AA","description","Defence"
"A006","AS","contact email","anne.twyman@dese.gov.au"
"A006","AS","contact number","02 6240 8144"
"A006","AS","agency contact","Anne Twyman"
"A006","AA","long description","Department of Education, Skills and Employment"
"A006","AA","code and description","A006 - DESE"
"A006","AA","description","DESE"
"A007","AA","long description","Department of Industry, Science, Energy and Resources"
"A007","AA","code and description","A007 - DISER"
"A007","AA","description","DISER"
"A008","AA","long description","Department of Infrastructure, Transport, Regional Development and Cities"
"A008","AA","code and description","A008 - DITRDC"
"A008","AA","description","DITRDC"
"A009","AA","long description","Department of Veteran's Affairs"
"A009","AA","code and description","A009 - DVA"
"A009","AA","description","DVA"
"A010","AA","long description","Department of Finance"
"A010","AA","code and description","A010 - Finance"
"A010","AA","description","Finance"
"A011","AA","long description","Department of Health"
"A011","AA","code and description","A011 - Health"
"A011","AA","description","Health"
"A012","AA","long description","Department of Home Affairs"
"A012","AA","code and description","A012 - Homeaffairs"
"A012","AA","description","Homeaffairs"
"A013","AA","long description","National Indigenous Australians Agency"
"A013","AA","code and description","A013 - NIAA"
"A013","AA","description","NIAA"
"A014","AA","long description","National Recovery and Resilience Agency (PM&C portfolio)"
"A014","AA","code and description","A014 - NRRA"
"A014","AA","description","NRRA"
"A015","AA","long description","Department of the Prime Minister and Cabinet"
"A015","AA","code and description","A015 - PMC"
"A015","AA","description","PMC"
"A016","AA","long description","Department of Social Services"
"A016","AA","code and description","A016 - Social Services"
"A016","AA","description","Social Services"
"A017","AA","long description","Treasury_ASIC"
"A017","AA","code and description","A017 - Treasury_ASIC"
"A017","AA","description","Treasury_ASIC"
"A018","AA","long description","Treasury_CDRD"
"A018","AA","code and description","A018 - Treasury_CDRD"
"A018","AA","description","Treasury_CDRD"
"A019","AA","long description","Treasury_FHOB"
"A019","AA","code and description","A019 - Treasury_FHOB"
"A019","AA","description","Treasury_FHOB"
"A020","AA","long description","Treasury_FSD"
"A020","AA","code and description","A020 - Treasury_FSD"
"A020","AA","description","Treasury_FSD"
"A021","AA","long description","Treasury_GRA"
"A021","AA","code and description","A021 - Treasury_GRA"
"A021","AA","description","Treasury_GRA"
"A022","AA","long description","Treasury_GST"
"A022","AA","code and description","A022 - Treasury_GST"
"A022","AA","description","Treasury_GST"
"A023","AA","long description","Treasury_INFRA"
"A023","AA","code and description","A023 - Treasury_INFRA"
"A023","AA","description","Treasury_INFRA"
"A024","AA","long description","Treasury_LMPD"
"A024","AA","code and description","A024 - Treasury_LMPD"
"A024","AA","description","Treasury_LMPD"
"A025","AA","long description","Treasury_JHardieLoan"
"A025","AA","code and description","A025 - Treasury_JHardieLoan"
"A025","AA","description","Treasury_JHardieLoan"
"A026","AA","long description","Treasury_NSPPs"
"A026","AA","code and description","A026 - Treasury_NSPPs"
"A026","AA","description","Treasury_NSPPs"
"A027","AA","long description","Treasury_OtherGRA"
"A027","AA","code and description","A027 - Treasury_OtherGRA"
"A027","AA","description","Treasury_OtherGRA"
"A028","AA","long description","Treasury_RIPD"
"A028","AA","code and description","A028 - Treasury_RIPD"
"A028","AA","description","Treasury_RIPD"
"A029","AA","long description","Treasury_SPD"
"A029","AA","code and description","A029 - Treasury_SPD"
"A029","AA","description","Treasury_SPD"
"A030","AA","long description","Treasury_SPP685"
"A030","AA","code and description","A030 - Treasury_SPP685"
"A030","AA","description","Treasury_SPP685"
"A031","AA","long description","Treasury_SRG"
"A031","AA","code and description","A031 - Treasury_SRG"
"A031","AA","description","Treasury_SRG"
